museum_id	twitter_id	facebook_pages	twitter_action	facebook_action	correct_twitter	correct_facebook	twitter_id_old	facebook_pages_old
mm.hha.066	no_resource	no_resource	drop	drop			['twitter.com/beefeatergrill']	['www.facebook.com/beefeater', 'en-gb.facebook.com/newhouseestate']
mm.hha.161	no_resource	en-gb.facebook.com/NewlistonArms	keep	keep				
mm.wiki.041	['twitter.com/newlynexchange']	['facebook.com/newlynexchange']	keep	keep				
mm.fcm.058	['twitter.com/coffinworks', 'twitter.com/coffinworks/status/1294214794908700673']	['www.facebook.com/thecoffinworks']	keep	keep				
mm.domus.WA053	twitter.com/newportmuseum	en-gb.facebook.com/pages/category/Nonprofit-Organization/Friends-of-Newport-Museum-and-Art-Gallery-394277187342399	keep	keep				
mm.musa.263	twitter.com/mkmuseum	no_resource	keep	keep				
mm.domus.SE197	no_resource	no_resource	keep	keep				
mm.misc.166	twitter.com/npsgallery	en-gb.facebook.com/NPSGallery	keep	keep				
mm.wiki.042	no_resource	en-gb.facebook.com/newquaymuseum	keep	keep				
mm.domus.NI027	no_resource	no_resource	drop	drop			['twitter.com/nmdcouncil', 'twitter.com/nandmmuseum']	['www.facebook.com/nmdcouncil', 'en-gb.facebook.com/NewryAndMourneArtsMuseum']
mm.domus.EM022	twitter.com/newstead_abbey	en-gb.facebook.com/newsteadabbey	keep	keep				
mm.domus.SW080	no_resource	no_resource	keep	keep				
mm.domus.SE551	no_resource	no_resource	keep	keep				
mm.domus.WA073	twitter.com/newtownm	['www.facebook.com/newtowntextilemuseum', 'en-gb.facebook.com/newtowntextilemuseum']	keep	keep				
mm.wiki.343	no_resource	en-gb.facebook.com/NicholsonMuseum	keep	keep				
mm.domus.YH076	no_resource	['www.facebook.com/nidderdalemuseum']	keep	keep				
mm.domus.SW082	twitter.com/no1museum	['www.facebook.com/no1royalcrescent']	keep	keep				
mm.ace.1298	no_resource	en-gb.facebook.com/No42TAP/	drop	keep			['twitter.com/sciam', 'twitter.com/no42tap']	
mm.musa.264	['twitter.com/cios_jsy']	['www.facebook.com/ciosjersey']	keep	keep				
mm.domus.SE593	['twitter.com/flixtonmuseum']	['www.facebook.com/nasamflixton']	keep	keep				
mm.fcm.190	twitter.com/museumnorfolk	no_resource	keep	keep				
mm.New.57	twitter.com/norwichmason	en-gb.facebook.com/NorfolkMuseumOfFreemasonry	keep	keep				
mm.fcm.191	['www.twitter.com/norfolktanks', 'twitter.com/norfolktanks']	['www.facebook.com/norfolktankmuseum', 'en-gb.facebook.com/NorfolkTankMuseum']	keep	keep				
mm.domus.YH079	twitter.com/normanbyhall	['www.facebook.com/normanbyhall', 'www.facebook.com/normanbyhall', 'en-gb.facebook.com/normanbyhall']	keep	keep				
mm.domus.SE155	twitter.com/thenorrismuseum	['www.facebook.com/thenorrismuseum', 'en-gb.facebook.com/TheNorrisMuseum/events']	keep	keep				
mm.domus.SC264	twitter.com/nacheritage	['www.facebook.com/nacheritage', 'en-gb.facebook.com/North-Ayrshire-Heritage-and-Cultural-Services-317318258474943']	keep	keep				
mm.domus.SW081	twitter.com/ndmmuseum	en-gb.facebook.com/North-Devon-Maritime-Museum-209027325872789/posts	keep	keep				
mm.domus.NI008	no_resource	no_resource	keep	keep				
mm.domus.NE042	['twitter.com/nelsammuseum', 'twitter.com/nelsam_museum']	['www.facebook.com/events/456722938530230']	keep	keep				
mm.MDN.006	twitter.com/northlincmuseum	no_resource	keep	keep				
mm.New.166	twitter.com/nhertsmuseum	['www.facebook.com/northhertsmuseum', 'en-gb.facebook.com/northhertsmuseum']	keep	keep				
mm.wiki.263	no_resource	en-gb.facebook.com/NorthIngsFarmMuseum	keep	keep				
mm.domus.SC314	twitter.com/nl_heritage	en-gb.facebook.com/culturenl	keep	keep				
mm.musa.265	twitter.com/levertonmill	['www.facebook.com/northlevertonwindmill', 'en-gb.facebook.com/northlevertonwindmill']	keep	keep				
mm.domus.YH077	no_resource	no_resource	drop	drop			['www.twitter.com/northlincscnews', 'twitter.com/northlincmuseum']	['www.facebook.com/northlincscouncil', 'en-gb.facebook.com/Northlincsmuseum']
mm.domus.SE485	no_resource	['www.facebook.com/northnorfolkrailwayplc', 'en-gb.facebook.com/NorthNorfolkRailwayPLC/posts']	keep	keep				
mm.misc.264	no_resource	no_resource	keep	keep				
mm.ace.1121	twitter.com/nwamuseum	['www.facebook.com/northwealdairfieldmuseum', 'en-gb.facebook.com/events/north-weald-airfield-museum/north-weald-airfield-museum-open-day/2051392371841276']	keep	keep				
mm.domus.NW161	twitter.com/nwmortofficial	['www.facebook.com/nwmort', 'en-gb.facebook.com/nwmort']	keep	keep				
mm.domus.YH080	twitter.com/nymr	['www.facebook.com/northyorkshiremoorsrailway', 'en-gb.facebook.com/northyorkshiremoorsrailway']	keep	keep				
mm.musa.266	['twitter.com/nlrailway']	['facebook.com/nlrailway', 'en-gb.facebook.com/EventsNorthampton/posts/?ref=page_internal']	keep	keep				
mm.domus.EM084	['twitter.com/northamptonbc', 'twitter.com/northamptonshoe']	en-gb.facebook.com/NorthamptonMuseum	keep	keep				
mm.nimc.018	twitter.com/niwarmemorial	['www.facebook.com/northernirelandwarmemorial']	keep	keep				
mm.wiki.414	twitter.com/nibunker	en-gb.facebook.com/nibunker/about	keep	keep				
mm.domus.SC061	no_resource	no_resource	keep	keep				
mm.domus.NE046	no_resource	no_resource	keep	keep				
mm.domus.WM119	twitter.com/norton_museum	en-gb.facebook.com/nortoncollection	keep	keep				
mm.hha.124	no_resource	en-gb.facebook.com/nortonconyers	keep	keep				
mm.ace.022	twitter.com/nortonpriory	['www.facebook.com/nortonpriory', 'en-gb.facebook.com/NortonPriory']	keep	keep				
mm.domus.SE101	twitter.com/norwichcastle	en-gb.facebook.com/NorwichCastleMuseum	keep	keep				
mm.domus.YH157	['twitter.com/nostellnt']	['www.facebook.com/nostellnt']	keep	keep				
mm.domus.SW189	twitter.com/nothefort	['www.facebook.com/nothe-fort-156814127713924', 'en-gb.facebook.com/Nothe-Fort-156814127713924']	keep	keep				
mm.domus.EM016	twitter.com/nottmcastle	['www.facebook.com/nottinghamcastle', 'en-gb.facebook.com/NottinghamCastle']	keep	keep				
mm.New.86	twitter.com/nottindmuseum	['en-gb.facebook.com/nottinghamindustrialmuseum', 'en-gb.facebook.com/pages/category/History-Museum/NottinghamIndustrialMuseum/posts']	keep	keep				
mm.domus.EM017	no_resource	en-gb.facebook.com/nottingham.natural.history.museum	keep	keep				
mm.ace.1273	twitter.com/ntnuffieldplace	['www.facebook.com/nuffieldplacent', 'en-gb.facebook.com/NuffieldPlaceNT']	keep	keep				
mm.wiki.362	no_resource	en-gb.facebook.com/ChilversCotonHeritageCentre/posts	keep	keep				
mm.domus.WM080	no_resource	no_resource	drop	drop			['twitter.com/nbbcouncil']	['www.facebook.com/nbbcouncil', 'en-gb.facebook.com/nuneatonmuseum']
mm.domus.YH158	twitter.com/nunningtonhall	['www.facebook.com/nunningtonhallnt']	keep	keep				
mm.wiki.217	no_resource	['www.facebook.com/nunwellhouse']	keep	keep				
mm.domus.SE556	['twitter.com/nymansnt']	['www.facebook.com/nymans.nt']	keep	keep				
mm.domus.WM112	['twitter.com/oakhousefoods']	['www.facebook.com/oakhousefoods']	keep	keep				
mm.domus.EM071	['www.twitter.com/oakhamcastle', 'twitter.com/oakhamcastle']	['www.facebook.com/oakhamcastle', 'en-gb.facebook.com/OakhamCastle']	keep	keep				
mm.aim.0713	no_resource	['www.facebook.com/pages/oakham-treasures/34623826633', 'en-gb.facebook.com/pages/category/History-Museum/Oakham-Treasures-34623826633']	keep	keep				
mm.domus.SE555	no_resource	no_resource	keep	keep				
mm.domus.YH014	twitter.com/oakwellhall	en-gb.facebook.com/OakwellHall	keep	keep				
mm.mgs.320	twitter.com/peacemuseumuk?lang=he	en-gb.facebook.com/ObanWarPeaceMuseum/?rf=529240493852325	keep	keep				
mm.domus.SE122	twitter.com/octaviahillbh	['www.facebook.com/octaviahillsbirthplacehouse', 'facebook.com/octaviahillsbirthplacehouse', 'en-gb.facebook.com/octaviahillsbirthplacehouse']	keep	keep				
mm.New.31	twitter.com/ohyeahcentre	['facebook.com/ohyeahcentre', 'en-gb.facebook.com/OhYeahCentre']	keep	keep				
mm.domus.WA054	no_resource	no_resource	keep	keep				
mm.domus.SC057	twitter.com/dumfriesmuseum	no_resource	keep	keep				
mm.musa.271	twitter.com/oldbrookpumping	['www.facebook.com/oldbrookpumpingstation']	keep	keep				
mm.musa.272	no_resource	no_resource	keep	keep				
mm.misc.156	no_resource	no_resource	keep	keep				
mm.musa.273	no_resource	no_resource	keep	keep				
mm.domus.SC249	no_resource	en-gb.facebook.com/Old-Gala-Club-1464961550382256/posts	keep	keep				
mm.domus.SE469	['www.twitter.com/officialoldgaol']	['www.facebook.com/buckinghamoldgaol']	keep	keep				
mm.domus.SW083	no_resource	['www.facebook.com/eastlooetowntrust']	keep	keep				
mm.domus.SC174	twitter.com/haa_old	['www.facebook.com/oldhaa', 'en-gb.facebook.com/OldHaa']	keep	keep				
mm.domus.SE494	no_resource	no_resource	keep	keep				
mm.domus.SE054	twitter.com/oldoptheatre	['www.facebook.com/oldoperatingtheatremuseum', 'en-gb.facebook.com/oldoperatingtheatremuseum/posts/?ref=page_internal']	keep	keep				
mm.wiki.115	['twitter.com/opcmuseum', 'twitter.com/OPCMuseum']	['www.facebook.com/opcmuseum', 'en-gb.facebook.com/OldPoliceCells']	keep	keep				
mm.domus.SW202	twitter.com/ntoldpostoffice	['www.facebook.com/nt.topo']	keep	keep				
mm.ace.1108	twitter.com/oldrectorylboro	no_resource	keep	keep				
mm.mgs.352	no_resource	no_resource	keep	keep				
mm.domus.SE029	no_resource	no_resource	keep	keep				
mm.musa.274	twitter.com/cromwells_house	['www.facebook.com/cromwellshouse']	keep	keep				
mm.domus.NE069	no_resource	no_resource	drop	drop			['twitter.com/durhamcathedral']	['www.facebook.com/durhamcathedral']
mm.domus.NW138	twitter.com/ordsallhall	['www.facebook.com/ordsallhall', 'en-gb.facebook.com/OrdsallHall']	keep	keep				
mm.domus.SE595	no_resource	no_resource	keep	keep				
mm.musa.276	twitter.com/orieldavies	['www.facebook.com/orieldavies', 'en-gb.facebook.com/orieldavies/posts']	keep	keep				
mm.aim.0720	['twitter.com/plasglyn']	['www.facebook.com/orielplasglyn.yweddw', 'en-gb.facebook.com/orielplasglyn.yweddw']	keep	keep				
mm.mald.110	['twitter.com/visitpembs']	['www.facebook.com/visitpembrokeshire']	keep	keep				
mm.domus.WA055	['twitter.com/orielynysmon']	['www.facebook.com/orielmon', 'en-gb.facebook.com/Oriel-Ynys-M%C3%B4n-202202796606197']	keep	keep				
mm.mgs.329	no_resource	no_resource	keep	keep				
mm.domus.SC080	no_resource	en-gb.facebook.com/OrkneyArtsMuseumsandHeritage	keep	keep				
mm.domus.SC175	['twitter.com/orkneycom', 'twitter.com/orkneymuseums']	['www.facebook.com/orkneycom', 'www.facebook.com/the-orkney-wireless-museum-107840767686286']	keep	keep				
mm.domus.SE146	twitter.com/orleanshg	['www.facebook.com/orleanshousegallery', 'en-gb.facebook.com/OrleansHouseGallery']	keep	keep				
mm.domus.NE082	twitter.com/ntormesbyhall	en-gb.facebook.com/NTOrmesbyHall	keep	keep				
mm.domus.SE475	twitter.com/ehosbornehouse	['www.facebook.com/osbornehouse', 'en-gb.facebook.com/osbornehouse/community']	keep	keep				
mm.domus.SE522	twitter.com/osterleynt	['www.facebook.com/osterleynt', 'en-gb.facebook.com/osterleynt/posts/?ref=page_internal']	keep	keep				
mm.aim.0723	no_resource	['www.facebook.com/oswestrytownmuseum', 'en-gb.facebook.com/OswestryTownMuseum']	keep	keep				
mm.aim.0724	no_resource	no_resource	keep	keep				
mm.domus.YH124	no_resource	no_resource	keep	keep				
mm.misc.251	twitter.com/coleridgemt	no_resource	keep	keep				
mm.domus.EM079	twitter.com/oundleboxoffice	no_resource	keep	keep				
mm.domus.SW240	no_resource	['www.facebook.com/overbecks']	keep	keep				
mm.domus.SE534	twitter.com/owlettsnt	en-gb.facebook.com/OwlettsFS/photos	keep	keep				
mm.domus.SE544	twitter.com/oxburghhallnt	['www.facebook.com/oxburghnt']	keep	keep				
mm.domus.SE503	no_resource	['www.facebook.com/oxford-bus-museum-and-morris-motors-exhibition-222163815176073', 'en-gb.facebook.com/pages/category/Museum/Oxford-Bus-Museum-and-Morris-Motors-Exhibition-222163815176073']	keep	keep				
mm.domus.SE392	['twitter.com/morethanadodo', '/twitter.com/morethanadodo']	['www.facebook.com/morethanadodo', '/www.facebook.com/morethanadodo']	keep	keep				
mm.musa.277	no_resource	no_resource	keep	keep				
mm.domus.SE179	twitter.com/oxonmuseum	en-gb.facebook.com/Oxonmuseum	keep	keep				
mm.aim82NM.117	twitter.com/pakenhammill	['www.facebook.com/pakenhamwatermill', 'en-gb.facebook.com/PakenhamWaterMill']	keep	keep				
mm.domus.WM134	twitter.com/ntpackwood	['www.facebook.com/packwoodnt', 'en-gb.facebook.com/PackwoodNT']	keep	keep				
mm.domus.SW165	['twitter.com/padstowm']	en-gb.facebook.com/padstowmuseum	keep	keep				
mm.misc.185	no_resource	['www.facebook.com/pairccommunitycouncil', 'www.facebook.com/keoseglebecommunity']	keep	keep				
mm.domus.SC160	twitter.com/paisleymuseum	en-gb.facebook.com/PaisleyMuseum	keep	keep				
mm.mgs.376	twitter.com/paisleymill	['www.facebook.com/paisleythreadmillmuseum', 'en-gb.facebook.com/PaisleyThreadMillMuseum']	keep	keep				
mm.domus.SC142	no_resource	en-gb.facebook.com/events/palacerigg-country-park/palacerigg-country-parks-spring-fling/554943741337471	keep	keep				
mm.New.13	['twitter.com/museumpalestine']	['www.facebook.com/palmuseumbristol']	keep	keep				
mm.domus.SE143	twitter.com/pallantgallery	['en-gb.facebook.com/pallantgallery', 'en-gb.facebook.com/pallanthousegallerybookshop']	keep	keep				
mm.fcm.197	no_resource	['www.facebook.com/pallot-steam-and-motor-museum-jersey-653797851335758', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/Pallot-Steam-and-Motor-Museum-Jersey-653797851335758']	keep	keep				
mm.aim.1155	twitter.com/pankhurstcentre	en-gb.facebook.com/ThePankhurst	keep	keep				
mm.ace.1276	twitter.com/pannett_art	no_resource	keep	keep				
mm.hha.101	twitter.com/papplewickhall	en-gb.facebook.com/papplewickhall	keep	keep				
mm.domus.EM011	twitter.com/papplewick_ps	['www.facebook.com/papplewickpumpingstation', 'www.facebook.com/papplewickpumpingstation', 'www.facebook.com/papplewickpumpingstation', 'www.facebook.com/papplewickpumpingstation', 'en-gb.facebook.com/PapplewickPumpingStation/about']	keep	keep				
mm.domus.NW084	no_resource	no_resource	keep	keep				
mm.domus.WA074	no_resource	no_resource	drop	drop			['twitter.com/cyngorgwynedd']	['www.facebook.com/parcglynllifon', 'www.facebook.com/cyngorgwyneddcouncil', 'en-gb.facebook.com/pages/category/Park/parcglynllifon/posts']
mm.mald.111	twitter.com/carmsmuseums/status/1197410127244152833	en-gb.facebook.com/ParcHoward	keep	keep				
mm.hha.026	twitter.com/parhaminsussex	['www.facebook.com/parhamhouseandgardens', 'en-gb.facebook.com/ParhamHouseAndGardens']	keep	keep				
mm.wiki.322	no_resource	['www.facebook.com/parkhallfarmoswestry', 'www.facebook.com/parkhallfarmoswestry']	keep	keep				
mm.domus.SC176	['twitter.com/paxtonhouse', 'twitter.com/paxtonweddings']	['www.facebook.com/paxtonhouse', 'en-gb.facebook.com/PaxtonHouse/posts']	keep	keep				
mm.domus.SE542	twitter.com/paycockesnt	['www.facebook.com/paycockeshouseandgarden']	keep	keep				
mm.domus.YH152	twitter.com/peacemuseumuk	['www.facebook.com/peacemuseumbradford', 'en-gb.facebook.com/peacemuseumbradford']	keep	keep				
mm.domus.EM051	twitter.com/peakmines	['www.facebook.com/peakmines', 'en-gb.facebook.com/PeakMines']	keep	keep				
mm.musa.278	twitter.com/peakrail1/status/799676323320852480	en-gb.facebook.com/PeakRail/posts	keep	keep				
mm.domus.SE540	twitter.com/peckoverhousent	['www.facebook.com/peckoverhouseandgarden', 'en-gb.facebook.com/peckoverNT']	keep	keep				
mm.misc.138	twitter.com/pembscastle	['www.facebook.com/pembroke.castle.co.uk', 'en-gb.facebook.com/pembroke.castle.co.uk/posts']	keep	keep				
mm.aim.0738	twitter.com/pdheritagecent	['www.facebook.com/sunderlandtrust']	keep	keep				
mm.hha.030	twitter.com/pencarrowhouse	['www.facebook.com/pencarrow-house-gardens-216601525030784', 'en-gb.facebook.com/pages/category/Landmark---Historical-Place/Pencarrow-House-Gardens-216601525030784']	keep	keep				
mm.domus.SW182	no_resource	['www.facebook.com/pendenniscastle', 'en-gb.facebook.com/pendenniscastle']	keep	keep				
mm.domus.NW129	twitter.com/pendleheritagec	en-gb.facebook.com/pages/category/Landmark---Historical-Place/pendle.heritagecentre/posts	keep	keep				
mm.domus.SE142	['twitter.com/pendonmuseum', 'twitter.com/pendonmuseum?lang=fi']	['facebook.com/pendonmuseum', 'en-gb.facebook.com/pendonmuseum']	keep	keep				
mm.domus.SW084	twitter.com/penleehouse	['www.facebook.com/penleehousegallerymuseum', 'en-gb.facebook.com/PenleeHouseGalleryMuseum']	keep	keep				
mm.aim.0742	twitter.com/museum_pen	['www.facebook.com/penmaenmawr-museum-1378181622446952', 'en-gb.facebook.com/pages/category/Community-Organization/Penmaenmawr-Museum-1378181622446952']	keep	keep				
mm.domus.WA077	twitter.com/ntpenrhyncastle	['www.facebook.com/ntpenrhyncastle', 'en-gb.facebook.com/NTPenrhynCastle/about/?ref=page_internal']	keep	keep				
mm.domus.NW062	twitter.com/penrithmuseum	no_resource	keep	drop				['www.facebook.com/penrithmuseum', 'www.facebook.com/edendistrictcouncil']
mm.ace.1266	no_resource	en-gb.facebook.com/Penryn-Town-Council-188798761164334/posts	keep	keep				
mm.domus.NW113	twitter.com/phmmcr	en-gb.facebook.com/PHMMcr	keep	keep				
mm.domus.SC129	['twitter.com/peoplespalacegl', 'twitter.com/PeoplesPalaceGL']	['www.facebook.com/peoplespalace.glasgowmuseums', 'en-gb.facebook.com/PeoplesPalace.GlasgowMuseums']	keep	keep				
mm.hha.134	['twitter.com/tattonestate', 'twitter.com/peoverhall']	['www.facebook.com/temproperty']	keep	keep				
mm.domus.SW085	twitter.com/perranzabuloe	['www.facebook.com/pages/category/community-organization/perranzabuloe-museum-in-perranporth-385512098141656', 'en-gb.facebook.com/pages/category/Community-Organization/Perranzabuloe-Museum-in-Perranporth-385512098141656']	keep	keep				
mm.musa.281	twitter.com/perryscider	['www.facebook.com/perryscider', 'en-gb.facebook.com/perryscider/about']	keep	keep				
mm.wiki.405	no_resource	en-gb.facebook.com/PershoreVC	keep	keep				
mm.domus.SC014	twitter.com/cpkmuseums	en-gb.facebook.com/PerthMuseum/videos	keep	keep				
mm.fcm.202	no_resource	no_resource	keep	keep				
mm.wiki.136	no_resource	no_resource	keep	keep				
mm.domus.NW072	['twitter.com/lancasterarts']	['www.facebook.com/lancasterartsuk', 'en-gb.facebook.com/peterscottgallery']	keep	keep				
mm.domus.SE131	twitter.com/pboromuseum	no_resource	keep	keep				
mm.domus.SE572	twitter.com/pfieldmuseum	['www.facebook.com/petersfieldmuseum', 'en-gb.facebook.com/petersfieldmuseum']	keep	keep				
mm.domus.SE386	twitter.com/petriemuseegypt	['www.facebook.com/uclculturemuseums', 'en-gb.facebook.com/PetrieMuseum']	keep	keep				
mm.musa.282	no_resource	no_resource	keep	keep				
mm.domus.SE557	twitter.com/petworthnt	['www.facebook.com/petworthnt', 'en-gb.facebook.com/PetworthNT/posts']	keep	keep				
mm.New.16	no_resource	en-gb.facebook.com/castleinnpevenseybay	keep	keep				
mm.wiki.116	no_resource	en-gb.facebook.com/pevenseycourthouseandgaol	keep	keep				
mm.domus.SW196	no_resource	['www.facebook.com/pewseyheritagecentre']	keep	keep				
