museum_id	twitter_id	facebook_pages	new_twitter	new_fb	comment_fb
mm.domus.NW061	['twitter.com/heatonparktram']	['www.facebook.com/heatonparktramway', 'www.facebook.com/heatonparktramway/posts/3597678756953967', 'www.facebook.com/heatonparktramway/posts/3604279412960568']			
mm.aim.0579	no_resource	no_resource			
mm.hha.155	twitter.com/manderston_	['www.facebook.com/manderston-112262593512601']			
mm.musa.215	twitter.com/mangappsrly	en-gb.facebook.com/mangappsrailway/about			
mm.aim.1197	twitter.com/cheniesmanor	no_resource			
mm.musa.216	twitter.com/manorfarmcp	['en-gb.facebook.com/manorfarm', 'en-gb.facebook.com/ManorFarm']			
mm.domus.EM058	['www.twitter.com/kmuseumgallery', 'twitter.com/kmuseumgallery']	['www.facebook.com/ketteringmuseumandartgallery', 'en-gb.facebook.com/ThisisKettering/posts']			
mm.domus.EM042	twitter.com/mansfieldmuseum	no_resource			
mm.aim.0581	no_resource	no_resource			
mm.fcm.158	no_resource	['www.facebook.com/mamm.iom']			
mm.New.159	twitter.com/manxheritage	['www.facebook.com/manxelectricrailway', 'en-gb.facebook.com/pages/category/History-Museum/Manx-Electric-Railway-Museum-675560865868301/posts']			
mm.domus.NW155	twitter.com/manxheritage	no_resource			
mm.wiki.312	twitter.com/mapledurham	en-gb.facebook.com/pages/category/Landmark---Historical-Place/MapledurhamHouseAndWatermill/posts			
mm.musa.217	['twitter.com/ritplatforms']	no_resource			
mm.hha.047	twitter.com/mapperton	['www.facebook.com/mapperton', 'www.facebook.com/mapperton', 'en-gb.facebook.com/Mapperton/about']			
mm.domus.SW183	['www.twitter.com/love_marazion']	['www.facebook.com/marazionmuseum', 'www.facebook.com/pages/marazion/376258795874658', 'en-gb.facebook.com/MarazionMuseum']			
mm.domus.SE472	no_resource	en-gb.facebook.com/pages/category/Park/marblehillhouse/posts			
mm.domus.SE335	['twitter.com/march_museum', 'twitter.com/march_museum/status/993263915164426240']	['www.facebook.com/marchanddistrictmuseum', 'en-gb.facebook.com/pages/category/Community-Organization/marchanddistrictmuseum/videos']			
mm.mald.082	no_resource	no_resource			
mm.wiki.227	twitter.com/margate_museums	['en-gb.facebook.com/margate-museum-174301432626799', 'en-gb.facebook.com/tudorfriends', 'en-gb.facebook.com/pages/category/History-Museum/Margate-Museum-174301432626799']			
mm.New.9	['twitter.com/kewgardens']	['www.facebook.com/kewgardens']			
mm.aim.0583	no_resource	en-gb.facebook.com/bucklershard			
mm.domus.NW050	twitter.com/lancastermuseum	['www.facebook.com/lancastermaritimemuseum', 'en-gb.facebook.com/LancasterMaritimeMuseum']			
mm.hha.122	twitter.com/markenfieldhall	['www.facebook.com/markenfield-hall-101595813253175', 'en-gb.facebook.com/markenfieldhall']			
mm.domus.SW239	no_resource	no_resource			
mm.wiki.320	no_resource	en-gb.facebook.com/pages/category/History-Museum/Market-Drayton-Museum-and-Resource-Centre-744883242237445			
mm.domus.SW060	no_resource	no_resource			
mm.domus.SE338	twitter.com/markfieldbeam	['www.facebook.com/markfieldbeamengine']			
mm.domus.SE425	twitter.com/marlipinsmuseum	['www.facebook.com/marlipins-museum-451605998562259', 'en-gb.facebook.com/marlipins']			
mm.aim.0588	twitter.com/marlowmuseum	no_resource			
mm.fcm.160	no_resource	no_resource			
mm.wiki.348	no_resource	['www.facebook.com/martlesham-heath-aviation-society-and-control-tower-museum-118303728275101', 'en-gb.facebook.com/Martlesham-Heath-Aviation-Society-and-Control-Tower-Museum-118303728275101/about']			
mm.aim.0589	['twitter.com/martonmuseum']	['www.facebook.com/marton-museum-of-country-bygones-194122180638286']			
mm.domus.WM031	['/gp/redirect.html/ref=cm_sw_cl_tw_dp_3mk4k36rf88hwjjndcqp']	['/gp/redirect.html/ref=cm_sw_cl_fa_dp_3mk4k36rf88hwjjndcqp']			
mm.aim.1354	no_resource	no_resource			
mm.domus.SC148	no_resource	no_resource			
mm.domus.NW080	twitter.com/maritimemuseum5	['www.facebook.com/pages/maryport-maritime-museum/206017519410969']			
mm.aim.0593	no_resource	['www.facebook.com/provincial-grand-lodge-of-staffordshire-244218762398852', 'www.facebook.com/staffordshirefreemasons']			
mm.New.84	https://twitter.com/TheJorvikGroup	https://www.facebook.com/theJorvikgroup			
mm.mgs.294	twitter.com/MaudMuseum	['www.facebook.com/maud-railway-and-museum-325049984493653', 'en-gb.facebook.com/pages/category/Museum/Maud-Railway-and-Museum-325049984493653']			
mm.musa.219	twitter.com/darfieldmuseum	['www.facebook.com/mauricedobsonmuseum', 'en-gb.facebook.com/mauricedobsonmuseum']			
mm.aim.0596	['twitter.com/mcc_members']	['www.facebook.com/melbournecricketclub']			
mm.domus.SC154	no_resource	no_resource			
mm.domus.SC162	no_resource	no_resource			
mm.domus.EM108	no_resource	no_resource			
mm.wiki.114	no_resource	no_resource			
mm.musa.220	no_resource	no_resource			
mm.musa.222	no_resource	no_resource			
mm.wiki.491	no_resource	no_resource			
mm.hha.087	twitter.com/melbournehalluk	['www.facebook.com/melbournehallgardens', 'en-gb.facebook.com/MelbourneHallUK']			
mm.domus.SE546	twitter.com/long_melford	no_resource			
mm.hha.156	twitter.com/mellerstain	['www.facebook.com/pg/mellerstainhouse/about', 'en-gb.facebook.com/MellerstainHouse']			
mm.domus.EM070	['twitter.com/leicsmuseums']	['www.facebook.com/meltonmuseum', 'en-gb.facebook.com/MeltonMuseum/posts']			
mm.aim.0599	twitter.com/menaiheritage	['www.facebook.com/menaiheritage', 'en-gb.facebook.com/MenaiHeritage']			
mm.aim.0600	['www.twitter.com/expwakefield', 'twitter.com/expwakefield', 'twitter.com/mhmwakefield']	['www.facebook.com/experiencewakefield', '/thedms.aspx', 'en-gb.facebook.com/pages/category/Mental-Health-Service/Mental-Health-Museum-1411952179024477']			
mm.hha.147	no_resource	['www.facebook.com/meolshallevents']			
mm.musa.223	['twitter.com/meophampc']	['www.facebook.com/pages/meopham-parish-council/106834482787615']			
mm.domus.YH131	twitter.com/mercergallery	['www.facebook.com/harrogateboroughcouncil', 'en-gb.facebook.com/mercergallery']			
mm.domus.YH074	twitter.com/yorkadventurers	['www.facebook.com/merchantadventurershall']		['www.facebook.com/merchantadventurershall']	active
mm.domus.SW025	no_resource	no_resource			
mm.domus.SW061	no_resource	en-gb.facebook.com/meremuseum			
mm.domus.SE069	no_resource	['www.facebook.com/merseamuseum']			
mm.aim.0603	['www.twitter.com/merseyfire', 'twitter.com/firemuseumlpool']	['www.facebook.com/merseyfire']			
mm.domus.NW103	twitter.com/merseymaritime	en-gb.facebook.com/merseysidemaritimemuseum			
mm.musa.224	no_resource	no_resource			
mm.aim.0604	['twitter.com/rafmetheringham']	['www.facebook.com/metheringhamairfieldvisitorcenter', 'www.facebook.com/metheringhamairfieldvisitorcenter', 'en-gb.facebook.com/MetheringhamAirfieldVisitorCenter']			
mm.domus.SC288	twitter.com/methilhc	en-gb.facebook.com/pages/category/Community/Methil-Heritage-Friends-474172189324052/posts			
mm.wiki.039	twitter.com/mevamuseum	en-gb.facebook.com/mevamuseum/posts			
mm.musa.227	no_resource	no_resource			
mm.domus.SE426	twitter.com/michelhampriory	['www.facebook.com/michelhampriory', 'en-gb.facebook.com/MichelhamPriory']			
mm.musa.228	no_resource	no_resource			
mm.musa.229	twitter.com/watercress_line	['www.facebook.com/watercressline', 'en-gb.facebook.com/watercressline']			
mm.ace.1249	twitter.com/middyrailway	['www.facebook.com/midsuffolklightrailway', 'en-gb.facebook.com/midsuffolklightrailway']			
mm.domus.NI032	no_resource	en-gb.facebook.com/larnemuseum			
mm.aim.0606	twitter.com/middleport_pot	['www.facebook.com/middleportpottery', 'en-gb.facebook.com/MiddleportPottery']			
mm.ace.203	no_resource	no_resource			
mm.ace.1146	['twitter.com/visitnovascotia', 'twitter.com/middletonrailwa']	['www.facebook.com/novascotia', 'en-gb.facebook.com/MiddletonRailwayOfficial']			
mm.musa.230	no_resource	no_resource			
mm.New.77	no_resource	['www.facebook.com/pages/visit-midhurst/1552704761660106']			
mm.domus.WM052	['twitter.com/midairmuseum']	['www.facebook.com/midlandairmuseum', 'en-gb.facebook.com/pages/category/History-Museum/MidlandAirMuseum/about']			
mm.domus.EM052	twitter.com/midrlybutterley	['www.facebook.com/midlandrailwaybutterley', 'en-gb.facebook.com/MidlandRailwayButterley']			
mm.wiki.285	['www.twitter.com/midnorfolkrly', 'twitter.com/midnorfolkrly']	['www.facebook.com/midnorfolkrailway', 'en-gb.facebook.com/midnorfolkrailway/posts/?ref=page_internal']			
mm.New.103	twitter.com/migrationuk	['www.facebook.com/pages/migration-museum-project/206771642686858', 'en-gb.facebook.com/MigrationMuseumUK']			
mm.domus.SE056	no_resource	['www.facebook.com/mildenhall-district-museum-922776521136838', 'en-gb.facebook.com/pages/category/Nonprofit-Organization/Mildenhall-District-Museum-922776521136838']			
mm.domus.SE600	twitter.com/milestoneshct	['en-gb.facebook.com/milestonesmuseum', 'www.facebook.com/milestonesmuseum', 'en-gb.facebook.com/MilestonesMuseum']			
mm.domus.WA049	['twitter.com/milfordwfront', 'twitter.com/milford_museum']	['facebook.com/milfordhavenmuseum', 'www.facebook.com/milfordwfront']			
mm.nimc.017	no_resource	en-gb.facebook.com/MilfordHouseMuseum			
mm.domus.SE306	['twitter.com/mi_intel']	['www.facebook.com/militaryintelligencemuseum']			
mm.New.2	no_resource	no_resource			
mm.aim.0619	no_resource	en-gb.facebook.com/Military-Museum-Scotland-SCIO-591070184353808			
mm.wiki.404	no_resource	no_resource			
mm.domus.SE034	twitter.com/millgreenmuseum	en-gb.facebook.com/millgreenmillandmuseum			
mm.aim.0616	no_resource	en-gb.facebook.com/pages/category/Local-Business/Mill-Meece-Pumping-Station-217390158777/posts			
mm.domus.NW160	twitter.com/millommuseum	['www.facebook.com/millomdiscoverycentre', 'www.facebook.com/millomhac', 'en-gb.facebook.com/pages/category/Museum/MillomDiscoveryCentre/posts']			
mm.domus.SC235	twitter.com/millsobs	['www.facebook.com/millsobservatory', 'en-gb.facebook.com/MillsObservatory']			
mm.wiki.220	no_resource	no_resource			
mm.domus.SE036	twitter.com/mkmuseum	['www.facebook.com/pages/milton-keynes-museum/101231029955872', 'en-gb.facebook.com/mkmuseum']			
mm.misc.169	no_resource	en-gb.facebook.com/pages/category/Landmark---Historical-Place/Milton-Manor-House-1728735794027255			
mm.domus.WA045	no_resource	no_resource			
mm.wiki.449	['twitter.com/quiltassoc']	['www.facebook.com/www.quilt.org.uk']			
mm.New.75	['twitter.com/aucklandproject']	['www.facebook.com/aucklandproject']			
mm.musa.235	no_resource	['www.facebook.com/minstergatehousemuseum']			
mm.New.65	no_resource	no_resource			
mm.hha.141	twitter.com/mirehouselakes	en-gb.facebook.com/MirehouseGardens			
mm.domus.SC285	no_resource	no_resource			
mm.domus.SC310	no_resource	no_resource			
mm.wiki.428	twitter.com/moelfrelifeboat	no_resource			
mm.domus.SC163	no_resource	['www.facebook.com/moffatmuseum', 'en-gb.facebook.com/pages/category/History-Museum/MoffatMuseum/posts']			
mm.hha.067	twitter.com/moggerhangerpk	en-gb.facebook.com/moggerhangerpark			
mm.ace.1236	['twitter.com/moirafurnace']	['www.facebook.com/moirafurnacemuseumandcountrypark', 'en-gb.facebook.com/MoiraFurnaceMuseumAndCountryPark/about']			
mm.mald.086	no_resource	no_resource			
mm.domus.SW218	no_resource	['www.facebook.com/mompessonhousent', 'en-gb.facebook.com/pages/Mompesson-House/116156468432236']			
mm.wiki.412	no_resource	no_resource			
mm.domus.SE530	twitter.com/monkshousent	['facebook.com/monkshousent', 'en-gb.facebook.com/monkshousent/photos/pb.193481120819412.-2207520000.1564425014./2155089704658534/?type=3&eid=ARB7kjvRDl3kIIO9hVsqMNDbyFd7cgSGFBX1b5JuG9sVPlu6nXUT336rdi_ToA3hFIMJW0A9XL3iph5q']			
mm.domus.WA027	twitter.com/rmonrem	en-gb.facebook.com/monmouthshirehall/community			
mm.domus.WA004	['twitter.com/visit_mon', 'twitter.com/monmouthmuseum']	['www.facebook.com/visitmonmouthshire']			
mm.domus.SE128	no_resource	no_resource			
mm.domus.SW219	['twitter.com/montacutent']	['www.facebook.com/montacutent', 'en-gb.facebook.com/MontacuteNT']			
mm.fcm.161	twitter.com/montacutemuseum	['//facebook.com/montacutemuseum', 'en-gb.facebook.com/MontacuteMuseum']			
mm.domus.SC164	['twitter.com/rafmontrose']	['www.facebook.com/montroseairstation', 'www.facebook.com/montroseairstation/posts/3056102357801212', 'en-gb.facebook.com/MontroseAirStation']			
mm.domus.SC018	no_resource	en-gb.facebook.com/MontroseAirStation			
mm.hha.174	twitter.com/monzieestate	['www.facebook.com/monzieestate', 'en-gb.facebook.com/monzieestate']			
mm.wiki.342	no_resource	['www.facebook.com/moorcroftpottery']			
mm.domus.YH090	no_resource	en-gb.facebook.com/fulneckmoravianchurch			
mm.fcm.162	no_resource	en-gb.facebook.com/pages/category/History-Museum/Moray-Motor-Museum-269396063080063/posts			
mm.misc.242	twitter.com/morayvia	['www.facebook.com/morayvia', 'www.facebook.com/morayvia']			
mm.misc.020	no_resource	['www.facebook.com/moreton.motor.museum', 'en-gb.facebook.com/moreton.motor.museum']			
domus.NE043	no_resource	['en-gb.facebook.com/morpethchantrybagpipemuseum', 'en-gb.facebook.com/MorpethChantryBagpipeMuseum']			
mm.musa.240	no_resource	en-gb.facebook.com/pages/category/Museum/Oxford-Bus-Museum-and-Morris-Motors-Exhibition-222163815176073			
mm.wiki.085	twitter.com/mortehoemuseum	['www.facebook.com/mortehoe-museum-1951802208369884', 'en-gb.facebook.com/Mortehoe-Museum-1951802208369884']			
mm.domus.SW068	twitter.com/morwellham	en-gb.facebook.com/MorwellhamQuay/posts/?ref=page_internal			
mm.wiki.040	no_resource	no_resource			
mm.domus.WM137	twitter.com/MoseleyOldHall/status/1084834079927721985	['www.facebook.com/moseleyoldhall', 'en-gb.facebook.com/moseleyoldhall']			
mm.mgs.337	no_resource	no_resource			
mm.domus.SE549	twitter.com/mottisfontnt	['www.facebook.com/mottisfontnt', 'en-gb.facebook.com/MottisfontNT']			
mm.mgs.386	no_resource	['www.facebook.com/pages/pitlochry-and-moulin-heritage-centre/262964337053191']			
mm.domus.SW150	['twitter.com/mt_edgcumbe']	['facebook.com/236237753091133', 'www.facebook.com/mtedgcumbe/photos/a.298253950222846/4004796866235184', 'www.facebook.com/236237753091133/posts/3996151810433023', 'www.facebook.com/mtedgcumbe/photos/a.298253950222846/3984665128248358', 'www.facebook.com/236237753091133/posts/3976202215761316', 'www.facebook.com/236237753091133/posts/3967826693265535', 'www.facebook.com/mtedgcumbe/photos/a.298253950222846/3959313544116850', 'www.facebook.com/236237753091133/posts/3954619391252932', 'www.facebook.com/236237753091133/posts/571983413766192', 'www.facebook.com/mtedgcumbe/photos/a.298253950222846/3944964465551758', 'www.facebook.com/mtedgcumbe/photos/a.298253950222846/3938734386174766', 'en-gb.facebook.com/mtedgcumbe']			
mm.nimc.006	twitter.com/ntmountstewart	['www.facebook.com/ntmountstewart', 'en-gb.facebook.com/NTmountstewart']			
mm.hha.183	twitter.com/mountstuart	['en-gb.facebook.com/mountstuart', 'en-gb.facebook.com/Mountstuart/posts/?ref=page_internal']			
mm.musa.242	twitter.com/mountfitchet	['www.facebook.com/mountfitchet-castle-186992858320986', 'www.facebook.com/mountfitchetcastle', 'en-gb.facebook.com/mountfitchetcastle/about']			
mm.misc.236	twitter.com/mountsorrelrail	['www.facebook.com/pages/mountsorrel-railway/43876650405', 'en-gb.facebook.com/pages/category/History-Museum/Mountsorrel-And-Rothley-Community-Heritage-Centre-43876650405']			
mm.domus.SE427	twitter.com/moyseshallnews	['www.facebook.com/moyseshall', 'en-gb.facebook.com/moyseshall']			
mm.aim.0628	no_resource	no_resource			
mm.domus.EM092	twitter.com/mrstrawshouse	['www.facebook.com/mrstrawshousent', 'en-gb.facebook.com/mrstrawshouse']			
mm.fcm.163	['twitter.com/cleanhire']	['www.facebook.com/cleanhireuk', 'en-gb.facebook.com/pages/category/Museum/MrVacuumCleaner/posts']			
mm.domus.EM107	twitter.com/mrssmithcottage	['www.facebook.com/heartoflincs']			
mm.ace.1256	twitter.com/mshedbristol	['www.facebook.com/mshedbristol', 'en-gb.facebook.com/mshedbristol']			
mm.domus.SE011	['twitter.com/hadhammuseum', 'twitter.com/hadhammuseum/status/1164493534336094208?lang=bg']	['www.facebook.com/hadhammuseum', 'en-gb.facebook.com/HadhamMuseum']			
mm.domus.WM035	no_resource	no_resource			
mm.domus.SC261	no_resource	['www.facebook.com/mull-museum-in-tobermory-118511061494033', 'en-gb.facebook.com/pages/category/Nonprofit-Organization/Mull-Museum-in-Tobermory-118511061494033']			
mm.hha.142	twitter.com/muncastercastle	['www.facebook.com/muncastercastle', 'en-gb.facebook.com/muncastercastle/posts']			
mm.ace.1105	no_resource	no_resource			
mm.aim.0791	no_resource	no_resource			
mm.aim82M.028	['twitter.com/jmn1news', 'twitter.com/biker_nigel', 'twitter.com/goodwoodrrc', 'twitter.com/murraysmotoiom']	https://www.facebook.com/thenmm/		https://www.facebook.com/thenmm/	multiple links
mm.misc.241	['twitter.com/museumforwatton', 'twitter.com/museum4watton']	['www.facebook.com/museum4watton', 'en-gb.facebook.com/pages/category/History-Museum/museum4watton/posts']			
mm.wiki.009	['twitter.com/mullersbristol', 'twitter.com/mullersmuseum']	['www.facebook.com/mullersbristol']			
mm.nimc.038	no_resource	no_resource			
mm.domus.SW134	twitter.com/museuminthepark	['www.facebook.com/themuseuminthepark', 'en-gb.facebook.com/themuseuminthepark']			
mm.domus.SC253	no_resource	no_resource			
mm.domus.SC252	no_resource	no_resource			
mm.domus.SC313	no_resource	['www.facebook.com/museumofabernethy']			
mm.misc.056	['twitter.com/etoncollmuseums', 'twitter.com/etoncollections']	no_resource			
mm.domus.SE378	['www.twitter.com/maacambridge', 'twitter.com/maacambridge']	['www.facebook.com/maacambridge', 'en-gb.facebook.com/MAACambridge']			
mm.domus.SW205	twitter.com/armychaplainmus	no_resource			
mm.domus.SE003	twitter.com/armyflying	['www.facebook.com/armyflyingmuseum', 'en-gb.facebook.com/ArmyFlyingMuseum']			
mm.ace.1292	no_resource	no_resource			
mm.domus.SW162	twitter.com/museumbatharch	['www.facebook.com/museumbatharchitecture']			
mm.domus.SW096	twitter.com/bathatwork	['www.facebook.com/bathatwork/photos/a.125761777477765/2118773498176573', 'en-gb.facebook.com/BathAtWork']			
mm.aim.0220	twitter.com/museumbathstone	en-gb.facebook.com/pages/category/Museum/museumbathstone/posts			
mm.aim.1119	no_resource	no_resource			
mm.aim.0639	twitter.com/museumofbrands	['www.facebook.com/museumofbrands', 'en-gb.facebook.com/MuseumofBrands']			
mm.aim.0641	twitter.com/britsurfmuseum	https://www.facebook.com/MuseumofBritishSurfing/		https://www.facebook.com/MuseumofBritishSurfing/	multiple links
mm.domus.SE226	twitter.com/museumofcamb	['www.facebook.com/museumofcambridge', 'en-gb.facebook.com/CambridgeMuseumofTechnology']			
mm.domus.WM056	https://twitter.com/davythecanary	https://www.facebook.com/MuseumofCannockChase/			
mm.aim.0172	twitter.com/museumofcarpet	https://www.facebook.com/museumofcarpet		https://www.facebook.com/museumofcarpet	multiple links
mm.domus.SC139	no_resource	['www.facebook.com/museumofchildhood', 'en-gb.facebook.com/MuseumOfChildhood/posts/10157067662309604?comment_id=10157067748429604&comment_tracking=%7B%22tn%22%3A%22R0%22%7D']			
